"Student_Code","Semester","major_name","Major_ID","Campus_Code","term_name","Term_ID","Status"
"PH06901","3","Thiết kế trang Web","3","ph","Fall 2018","29","HDI"
"PH06906","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2018","26","HDI"
"PH06906","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH06906","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH06911","1","Thiết kế trang Web","3","ph","Spring 2018","26","HDI"
"PH06911","2","Thiết kế trang Web","3","ph","Summer 2018","28","HDI"
"PH06911","3","Thiết kế trang Web","3","ph","Fall 2018","29","HDI"
"PH06926","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH06926","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH06926","2","Thiết kế đồ họa","7","ph","Fall 2019","34","HDI"
"PH06926","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH06926","3","Thiết kế đồ họa","7","ph","Spring 2020","38","HDI"
"PH06926","3","Lập trình máy tính","14","ph","Summer 2019","31","TN2"
"PH06932","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH06932","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH06932","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH06934","1","Thiết kế trang Web","3","ph","Summer 2018","28","HDI"
"PH06934","2","Thiết kế trang Web","3","ph","Fall 2018","29","HDI"
"PH06934","3","Thiết kế trang Web","3","ph","Spring 2019","30","HDI"
"PH06935","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH06935","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH06935","3","Lập trình máy tính","14","ph","Fall 2019","34","THO"
"PH06935","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH06935","3","Lập trình máy tính","14","ph","Summer 2019","31","TN1"
"PH06936","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH06936","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH06936","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH06938","1","Thiết kế trang Web","3","ph","Summer 2018","28","HDI"
"PH06938","2","Thiết kế trang Web","3","ph","Fall 2018","29","HDI"
"PH06938","3","Thiết kế trang Web","3","ph","Spring 2019","30","HDI"
"PH06939","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH06939","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH06939","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH06940","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH06940","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH06940","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH06946","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH06946","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH06946","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH06946","3","Quản trị doanh nghiệp vừa và nhỏ","4","ph","Summer 2020","43","HDI"
"PH06947","1","Thiết kế trang Web","3","ph","Summer 2018","28","HDI"
"PH06947","2","Thiết kế trang Web","3","ph","Fall 2018","29","HDI"
"PH06947","3","Thiết kế trang Web","3","ph","Spring 2019","30","HDI"
"PH06950","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH06950","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH06950","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH06955","1","Thiết kế trang Web","3","ph","Summer 2018","28","HDI"
"PH06955","2","Thiết kế trang Web","3","ph","Fall 2018","29","HDI"
"PH06955","3","Thiết kế trang Web","3","ph","Spring 2019","30","HDI"
"PH06958","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH06958","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH06958","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH06959","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH06959","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH06959","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH06964","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH06964","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH06964","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2019","34","TN1"
"PH06964","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH06964","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2020","38","THO"
"PH06964","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2019","31","TN1"
"PH06967","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH06967","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH06967","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH06970","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH06970","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH06970","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH06971","1","Thiết kế trang Web","3","ph","Summer 2018","28","HDI"
"PH06971","2","Thiết kế trang Web","3","ph","Fall 2018","29","HDI"
"PH06971","2","Thiết kế trang Web","3","ph","Spring 2019","30","TN1"
"PH06971","3","Thiết kế trang Web","3","ph","Fall 2019","34","THO"
"PH06971","3","Thiết kế trang Web","3","ph","Summer 2019","31","HDI"
"PH06974","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH06974","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH06974","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH06975","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH06975","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH06975","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH06975","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2019","31","TN1"
"PH06979","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH06979","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH06979","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH06979","3","Thiết kế trang Web","3","ph","Summer 2019","31","HDI"
"PH06981","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH06981","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH06981","3","Lập trình máy tính","14","ph","Fall 2019","34","THO"
"PH06981","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH06981","3","Lập trình máy tính","14","ph","Summer 2019","31","TN1"
"PH06982","1","Thiết kế trang Web","3","ph","Summer 2018","28","HDI"
"PH06982","2","Thiết kế trang Web","3","ph","Fall 2018","29","HDI"
"PH06982","3","Thiết kế trang Web","3","ph","Spring 2019","30","HDI"
"PH06986","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH06986","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH06986","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH06988","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH06988","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH06988","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH06990","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH06990","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH06990","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH06991","1","Thiết kế trang Web","3","ph","Summer 2018","28","HDI"
"PH06991","2","Thiết kế trang Web","3","ph","Fall 2018","29","HDI"
"PH06991","3","Thiết kế trang Web","3","ph","Spring 2019","30","HDI"
"PH06996","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH06996","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH06996","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH06997","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH06997","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH06997","2","Thiết kế đồ họa","7","ph","Fall 2019","34","HDI"
"PH06997","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH06997","3","Thiết kế đồ họa","7","ph","Spring 2020","38","HDI"
"PH06997","3","Lập trình máy tính","14","ph","Summer 2019","31","THO"
"PH06997","3","Thiết kế đồ họa","7","ph","Summer 2020","43","TN1"
"PH06998","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH06998","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH06998","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2019","34","TN2"
"PH06998","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH06998","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2019","31","TN2"
"PH07000","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH07000","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH07000","2","Quản trị doanh nghiệp vừa và nhỏ","4","ph","Summer 2019","31","HDI"
"PH07000","3","Quản trị doanh nghiệp vừa và nhỏ","4","ph","Fall 2019","34","HDI"
"PH07000","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH07001","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH07001","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH07001","2","Thiết kế đồ họa","7","ph","Fall 2019","34","HDI"
"PH07001","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH07001","3","Thiết kế đồ họa","7","ph","Spring 2020","38","HDI"
"PH07001","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2019","31","TN2"
"PH07004","1","Thiết kế trang Web","3","ph","Summer 2018","28","HDI"
"PH07004","2","Thiết kế trang Web","3","ph","Fall 2018","29","HDI"
"PH07004","3","Thiết kế trang Web","3","ph","Spring 2019","30","HDI"
"PH07008","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH07008","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH07008","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH07009","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH07009","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH07009","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH07014","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH07014","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH07014","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH07018","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH07018","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH07018","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","TN2"
"PH07018","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2019","31","TN2"
"PH07018","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2019","34","HDI"
"PH07018","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2020","38","THO"
"PH07025","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH07025","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH07025","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH07025","3","Thiết kế trang Web","3","ph","Summer 2019","31","HDI"
"PH07033","1","Thiết kế trang Web","3","ph","Summer 2018","28","HDI"
"PH07033","2","Thiết kế trang Web","3","ph","Fall 2018","29","HDI"
"PH07033","3","Thiết kế trang Web","3","ph","Spring 2019","30","HDI"
"PH07034","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH07034","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH07034","2","Thiết kế trang Web","3","ph","Fall 2019","34","TN2"
"PH07034","2","Thiết kế trang Web","3","ph","Fall 2020","44","TN1"
"PH07034","2","Thiết kế trang Web","3","ph","Spring 2020","38","TN1"
"PH07034","2","Thiết kế trang Web","3","ph","Summer 2020","43","TN1"
"PH07034","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH07034","3","Thiết kế trang Web","3","ph","Spring 2021","45","HDI"
"PH07034","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2019","31","TN1"
"PH07036","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH07036","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH07036","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2019","34","TN2"
"PH07036","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH07036","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2019","31","TN2"
"PH07047","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH07047","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH07047","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH07047","3","Lập trình máy tính","14","ph","Summer 2019","31","TN2"
"PH07051","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH07051","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH07051","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2019","34","TN2"
"PH07051","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH07051","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2019","31","TN2"
"PH07052","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH07052","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH07052","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH07052","3","Lập trình máy tính","14","ph","Summer 2019","31","TN2"
"PH07054","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH07054","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH07054","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH07054","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2019","31","THO"
"PH07057","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH07057","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH07057","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH07061","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH07061","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH07061","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH07063","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH07063","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH07063","2","Lập trình máy tính","14","ph","Spring 2019","30","TN1"
"PH07063","2","Lập trình máy tính","14","ph","Summer 2019","31","TN2"
"PH07063","3","Lập trình máy tính","14","ph","Fall 2019","34","HDI"
"PH07064","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH07064","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
"PH07064","3","Lập trình máy tính","14","ph","Spring 2019","30","HDI"
"PH07069","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2018","28","HDI"
"PH07069","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2018","29","HDI"
"PH07069","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2019","30","HDI"
"PH07075","1","Lập trình máy tính","14","ph","Summer 2018","28","HDI"
"PH07075","2","Lập trình máy tính","14","ph","Fall 2018","29","HDI"
